deviceId,time_bucket_s,transfers,total_mb,avg_bw_mbps
1,832,4,2811.154432,7872.3810406214425
1,833,3,2108.365824,7886.184370361745
1,834,3,2108.365824,7806.484438526592
1,835,4,2811.154432,7871.016161780833
1,836,3,2108.365824,7849.006028574394
1,837,3,2108.365824,7863.144333244801
1,838,3,2108.365824,7830.727489349746
1,839,4,2811.154432,7913.5723401455825
1,840,3,2108.365824,7958.337491898385
1,841,4,2811.154432,7868.740069251508
1,842,3,2108.365824,7941.146632858773
1,843,3,2108.365824,7839.8903050304
1,844,4,2811.154432,7854.890208961319
1,845,3,2108.365824,7853.589536983941
1,846,4,2811.154432,7890.111578895053
1,847,3,2108.365824,7832.752084174749
1,848,3,2108.365824,7944.751863560588
1,849,3,2108.365824,7859.195624520835
1,850,4,2811.154432,7855.217005642128
1,851,3,2108.365824,7921.789885887763
1,852,4,2811.154432,8002.740897556274
1,853,3,2108.365824,7967.430797504912
1,854,4,2811.154432,7800.891537939389
1,855,3,2108.365824,7856.080868560341
1,856,4,2811.154432,7877.95286241433
1,857,3,2108.365824,8007.333069177485
1,858,3,2108.365824,7992.820776366515
1,859,4,2811.154432,7853.235522576169
2,38,8,1275.068416,9896.03968448403
2,39,5,771.751936,10169.345377939337
2,40,7,1040.187392,9954.7388411261
2,41,8,1275.068416,10121.225807739336
2,42,5,771.751936,10105.411002525605
2,43,6,973.078528,10038.070760930954
2,44,6,838.8608,10204.832316146787
2,45,8,1275.068416,9934.125263292817
2,46,5,771.751936,9926.986471519154
2,47,7,1040.187392,10151.720758024394
2,48,8,1275.068416,10014.742895615993
2,49,5,771.751936,10016.333186058979
2,50,7,1040.187392,10158.801299218381
2,51,7,1107.296256,9968.12037059754
2,52,6,939.524096,10036.396392209483
2,53,5,771.751936,10095.1361851366
2,54,7,1040.187392,9956.702671369336
2,55,8,1275.068416,9815.998521288533
2,56,3,4469.030912,10096.198751116013
2,102,12,629.1456,10907.354995886317
2,103,23,1562.37824,11320.05220834375
2,104,24,1436.54912,11323.025353251001
2,105,24,1614.80704,11255.971726532798
2,106,21,1457.52064,11253.57823587543
2,107,21,1635.77856,11115.973045303768
2,108,19,1441.792,11320.439322944052
2,109,9,550.5024,10644.453614780992
2,110,5,351.27296,11077.705034204493
2,111,19,1391.98464,11900.978521109098
2,112,25,1578.10688,11688.476239536387
2,113,25,1578.10688,11662.826606675328
2,114,20,1583.34976,11254.724767805734
2,115,25,2055.86432,12687.593606320901
2,116,28,2002.78016,11374.478787838843
2,117,25,1667.23584,11563.445455077552
2,118,26,1897.92256,11439.446848864658
2,119,24,1971.32288,11407.967985580251
2,120,32,2160.72192,12334.57463025181
2,164,31,1892.67968,10503.880644471667
2,165,34,2228.224,11291.444928967834
2,166,35,2191.52384,11174.291933317207
2,167,30,2464.1536,10916.338274199637
2,168,29,2322.59584,11006.198548150533
2,169,36,2233.46688,11354.408687869687
2,170,36,2194.14528,11625.065682914936
2,171,9,560.98816,11235.235208174514
2,172,7,545.25952,11110.167711000322
2,173,6,492.83072,11083.604248195776
2,174,5,440.40192,11110.00310011837
2,175,7,545.25952,10693.958748622204
2,176,7,456.13056,10847.708410950423
2,177,2,456.13056,11085.841116013453
2,178,6,441.05728,16389.626837494336
2,179,5,440.40192,11168.071139647458
2,180,9,471.8592,11328.522076069326
2,181,6,492.83072,11267.33362947158
2,182,7,456.13056,11169.86068895634
2,183,5,440.40192,11206.127433689002
2,184,6,492.83072,10969.072853539177
2,185,7,456.13056,11294.66180693689
2,186,9,471.8592,11207.154478293565
2,187,8,508.55936,11134.523236544788
2,188,4,387.97312,10401.596771481105
2,189,28,1951.00672,12530.318263629155
2,190,29,2144.33792,11512.236914572726
2,191,4,387.97312,11987.193485662643
2,212,1,702.788608,28193.248353729105
2,234,1,702.788608,28460.433949280072
2,235,1,4200.595456,14015.197073048743
2,236,2,268.435456,17213.543766832685
2,242,38,5905.580032,17792.865157052747
2,243,81,16548.626432,18065.351044348896
2,244,65,10032.775168,16901.413533757564
2,245,55,8489.271296,16171.043742347298
2,268,1,702.788608,55330.152926424424
2,293,1,702.788608,53068.11290945057
2,295,1,702.788608,8026.448146385783
2,296,4,2811.154432,7829.864841915038
2,297,3,2108.365824,7885.411096740216
2,298,4,2811.154432,7809.79760910349
2,299,3,2108.365824,7794.520536160616
2,300,4,2811.154432,7869.2572180031675
2,301,3,2108.365824,7844.967851282397
2,302,4,2811.154432,7916.615135381021
2,303,3,2108.365824,7840.790859628429
2,304,4,2811.154432,7858.527098501765
2,305,3,2108.365824,7915.455762311455
2,306,2,1405.577216,7898.587688216145
2,307,4,2811.154432,7953.088559225254
2,308,4,2811.154432,7832.537266250914
2,309,3,2108.365824,7919.010468115014
2,310,4,2811.154432,7895.3746272893295
2,311,3,2108.365824,7871.151931005894
2,312,4,2811.154432,8139.179350665367
2,313,3,2108.365824,7823.722394033244
2,314,4,2811.154432,7821.952570914083
2,315,3,2108.365824,7810.20999467455
2,316,4,2811.154432,7791.692878089216
2,317,2,1405.577216,7790.757014769538
2,318,3,2108.365824,9666.174982869185
2,319,3,2108.365824,7802.388508587176
2,320,4,2811.154432,7880.285779341679
2,321,3,2108.365824,7861.050460946065
2,322,4,2811.154432,7856.800353657237
2,323,3,2108.365824,7879.861681246344
2,324,4,2811.154432,7883.480832345636
2,325,3,2108.365824,7914.693342958002
2,326,4,2811.154432,7854.736170064642
2,327,3,2108.365824,7900.0735081008215
2,328,4,2811.154432,7840.3764905705275
2,329,2,1405.577216,7946.323111167918
2,330,4,2811.154432,7825.552272756554
2,331,4,2811.154432,7850.235525171149
2,332,3,2108.365824,7902.174731847569
2,333,4,2811.154432,7814.815672851601
2,334,3,2108.365824,7805.852097217135
2,335,4,2811.154432,7891.306817377917
2,336,3,2108.365824,7918.216387590004
2,337,4,2811.154432,7832.55920108998
2,338,3,2108.365824,7900.097923448164
2,339,4,2811.154432,7866.820250211993
2,340,2,1405.577216,7879.936477304311
2,341,4,2811.154432,7857.658267643792
2,342,3,2108.365824,7882.333411676015
2,343,4,2811.154432,7848.4088775449545
2,344,3,2108.365824,7852.714537579835
2,345,4,2811.154432,7987.462159286064
2,346,3,2108.365824,7827.1781437422605
2,347,4,2811.154432,7809.325892922963
2,348,3,2108.365824,7915.913172040851
2,349,4,2811.154432,7864.243174975743
2,350,3,2108.365824,7837.599262577974
2,351,4,2811.154432,7976.661189391669
2,352,2,1405.577216,7794.033391071462
2,353,4,2811.154432,7810.973199794429
2,354,3,2108.365824,7904.018620465805
2,355,4,2811.154432,7843.378890697733
2,356,3,2108.365824,7867.277644877999
2,357,4,2811.154432,7807.189411054809
2,358,3,2108.365824,7842.003988772692
2,359,4,2811.154432,7813.294013789988
2,360,3,2108.365824,7831.418614391642
2,361,4,2811.154432,7868.079169323932
2,362,3,2108.365824,7983.982277666382
2,363,3,2108.365824,7884.952249316597
2,364,3,2108.365824,7851.199580700522
2,365,4,2811.154432,8007.458422152342
2,366,3,2108.365824,7813.91825681136
2,367,4,2811.154432,7990.287976701829
2,368,3,2108.365824,7873.175910310162
2,369,4,2811.154432,7929.06078971022
2,370,3,2108.365824,7835.954940993824
2,371,4,2811.154432,7800.42958915233
2,372,3,2108.365824,7834.593455470361
2,373,4,2811.154432,7931.683317449472
2,374,3,2108.365824,7822.439018771525
2,375,3,2108.365824,7831.580049200737
2,376,4,2811.154432,7825.476694662279
2,377,3,2108.365824,7865.639318244247
2,378,4,2811.154432,7830.988104171432
2,379,3,2108.365824,7810.952933129932
2,380,4,2811.154432,7902.92635821807
2,381,3,2108.365824,7812.518452846899
2,382,3,2108.365824,7881.423697312541
2,383,4,2811.154432,7931.904028087296
2,384,3,2108.365824,7928.973737678796
2,385,4,2811.154432,7889.515719391735
2,386,3,2108.365824,7915.832488386967
2,387,3,2108.365824,7814.650510598454
2,388,4,2811.154432,7878.331492903529
2,389,3,2108.365824,7831.707293867382
2,390,4,2811.154432,7985.419247717198
2,391,3,2108.365824,7838.08282286657
2,392,4,2811.154432,7840.284834127185
2,393,3,2108.365824,7918.5036859485945
2,394,4,2811.154432,7863.881465634526
2,395,3,2108.365824,7860.6604177061745
2,396,4,2811.154432,7892.290766690376
2,397,2,1405.577216,7805.190444135529
2,398,4,2811.154432,7878.326179992992
2,399,3,2108.365824,7868.045790542933
2,400,4,2811.154432,7867.502530906326
2,401,3,2108.365824,7841.555695365391
2,402,4,2811.154432,7918.123312744605
2,403,3,2108.365824,7849.366161815357
2,404,4,2811.154432,7901.793743250785
2,405,3,2108.365824,7973.00129971651
2,406,4,2811.154432,7919.744585327086
2,407,3,2108.365824,7914.718115462992
2,408,4,2811.154432,7895.391699351967
2,409,2,1405.577216,7891.4132422378225
2,410,4,2811.154432,7900.425142736187
2,411,3,2108.365824,7825.447599035186
2,412,4,2811.154432,7922.505630458256
2,413,3,2108.365824,7890.951046313916
2,414,4,2811.154432,7870.860632344752
2,415,3,2108.365824,7871.02301728227
2,416,4,2811.154432,7905.442141123483
2,417,3,2108.365824,7893.026353479159
2,418,4,2811.154432,7889.805166310989
2,419,3,2108.365824,7822.44530849822
2,420,3,2108.365824,7884.013999049824
2,421,3,2108.365824,7847.719280932484
2,422,4,2811.154432,7844.823231379262
2,423,3,2108.365824,7865.246207002357
2,424,4,2811.154432,7947.35613549995
2,425,3,2108.365824,8056.503210113809
2,426,4,2811.154432,7819.447487838161
2,427,3,2108.365824,7848.162272355136
2,428,4,2811.154432,7903.731002459606
2,429,3,2108.365824,7897.465293628669
2,430,4,2811.154432,7908.421096667528
2,431,3,2108.365824,8008.169239547663
2,432,3,2108.365824,7881.742425469444
2,433,3,2108.365824,7914.323053456854
2,434,4,2811.154432,7892.190150375469
2,435,3,2108.365824,7830.620515886995
2,436,4,2811.154432,7895.165273597703
2,437,3,2108.365824,7831.683292287827
2,438,4,2811.154432,7924.093174403795
2,439,3,2108.365824,8049.639891108727
2,440,4,2811.154432,7859.985251560265
2,441,3,2108.365824,7914.359545411535
2,442,4,2811.154432,7900.015190598094
2,443,2,1405.577216,7868.59461290566
2,444,4,2811.154432,7840.594020459899
2,445,3,2108.365824,7931.0209290589255
2,446,4,2811.154432,7847.117220473348
2,447,3,2108.365824,7871.464448035446
2,448,4,2811.154432,7895.1534200383085
2,449,3,2108.365824,7824.58864341288
2,450,4,2811.154432,7847.26694476758
2,451,3,2108.365824,7884.4544332469695
2,452,4,2811.154432,7844.631249503383
2,453,3,2108.365824,7867.625169478139
2,454,3,2108.365824,7831.007987847028
2,455,3,2108.365824,7901.985272198537
2,456,4,2811.154432,7828.960517518328
2,457,3,2108.365824,7862.710122673349
2,458,3,2108.365824,7872.245900566573
2,459,4,2811.154432,7864.031321329164
2,460,3,2108.365824,7827.549782031118
2,461,4,2811.154432,7963.935016233179
2,462,3,2108.365824,7888.012279619662
2,463,4,2811.154432,7829.219914905101
2,464,3,2108.365824,7916.15855785198
2,465,4,2811.154432,7882.18981806215
2,466,2,1405.577216,7826.729272029177
2,467,4,2811.154432,7911.64979382836
2,468,3,2108.365824,7915.529972013879
2,469,4,2811.154432,7895.85673582685
2,470,3,2108.365824,8173.582613642614
2,471,4,2811.154432,7971.074749171255
2,472,3,2108.365824,7832.2232121783445
2,473,4,2811.154432,7862.536447125425
2,474,3,2108.365824,7897.107836993943
2,475,3,2108.365824,7862.018191139859
2,476,4,2811.154432,7892.023348004939
2,477,3,2108.365824,7817.214296117946
2,478,3,2108.365824,7903.623604740312
2,479,3,2108.365824,7991.798939987541
2,480,4,2811.154432,7885.237764014062
2,481,3,2108.365824,7923.302859499519
2,482,4,2811.154432,7965.189630664813
2,483,3,2108.365824,7872.598432781801
2,484,4,2811.154432,7917.883534078839
2,485,3,2108.365824,7906.165029086707
2,486,4,2811.154432,7858.90587525226
2,487,3,2108.365824,7896.5931140571
2,488,3,2108.365824,7874.814290109817
2,489,3,2108.365824,7984.06716510516
2,490,3,2108.365824,7960.287698785862
2,491,4,2811.154432,7850.064052418241
2,492,3,2108.365824,7841.680463056869
2,493,4,2811.154432,7873.3698139793905
2,494,3,2108.365824,7861.799991881363
2,495,4,2811.154432,7884.973914394444
2,496,3,2108.365824,7919.867931229276
2,497,4,2811.154432,7819.268429046734
2,498,3,2108.365824,7864.615713930117
2,499,3,2108.365824,8018.617122441744
2,500,4,2811.154432,7923.6706084526095
2,501,3,2108.365824,7844.838505995564
2,502,3,2108.365824,7862.963679510783
2,503,3,2108.365824,7963.181227328918
2,504,4,2811.154432,7837.4490270362085
2,505,3,2108.365824,7884.398472128338
2,506,4,2811.154432,7965.449024251569
2,507,3,2108.365824,7846.329774343194
2,508,4,2811.154432,7901.659327060352
2,509,3,2108.365824,7837.984203122945
2,510,4,2811.154432,7894.035650912622
2,511,3,2108.365824,7831.047982092623
2,512,3,2108.365824,7927.402602316932
2,513,3,2108.365824,7845.763462657331
2,514,4,2811.154432,7876.050028788599
2,515,3,2108.365824,7838.4740667630285
2,516,3,2108.365824,7830.971850083213
2,517,4,2811.154432,8003.930058845044
2,518,3,2108.365824,7880.526574953928
2,519,4,2811.154432,7941.890407627157
2,520,3,2108.365824,7850.779482260009
2,521,3,2108.365824,8048.107545859241
2,522,4,2811.154432,7925.694769819183
2,523,3,2108.365824,7905.219167535881
2,524,3,2108.365824,7871.812920322536
2,525,4,2811.154432,7864.33332676559
2,526,3,2108.365824,7959.345293427148
2,527,3,2108.365824,7871.5535556776595
2,528,4,2811.154432,7848.92559821529
2,529,3,2108.365824,7957.434923573492
2,530,4,2811.154432,7912.788775042921
2,531,3,2108.365824,7844.991307258187
2,532,3,2108.365824,7899.850721489052
2,533,4,2811.154432,7910.926861444728
2,534,3,2108.365824,7987.526225250473
2,535,3,2108.365824,7976.171124199081
2,536,3,2108.365824,7851.685713894795
2,537,4,2811.154432,7839.695608626805
2,538,3,2108.365824,7875.45652780939
2,539,4,2811.154432,7828.633459126707
2,540,3,2108.365824,7922.436985311433
2,541,4,2811.154432,7975.660690399424
2,542,3,2108.365824,7866.204722983845
2,543,3,2108.365824,7892.06146273161
2,544,4,2811.154432,7837.645392607123
2,545,3,2108.365824,8010.433271883511
2,546,4,2811.154432,8007.9708900297055
2,547,2,1405.577216,8194.520485379026
2,548,4,2811.154432,7919.589999792022
2,549,3,2108.365824,7952.303130057429
2,550,4,2811.154432,7918.247237733493
2,551,3,2108.365824,7909.988923380428
2,552,4,2811.154432,7937.411380430917
2,553,3,2108.365824,7832.404117617244
2,554,4,2811.154432,7848.675639108713
2,555,3,2108.365824,7918.239036496812
2,556,3,2108.365824,7856.90061306053
2,557,4,2811.154432,7866.165633090368
2,558,3,2108.365824,7904.31129350714
2,559,3,2108.365824,7878.935932853653
2,560,3,2108.365824,7877.7202892046325
2,561,3,2108.365824,7902.9957839763565
2,562,4,2811.154432,7838.17859002469
2,563,3,2108.365824,7935.652208607465
2,564,4,2811.154432,7989.929062589153
2,565,3,2108.365824,7873.511846443366
2,566,4,2811.154432,7914.222602735714
2,567,3,2108.365824,7928.297960638669
2,568,4,2811.154432,7940.798036393329
2,569,3,2108.365824,8025.704114651763
2,570,3,2108.365824,7929.340465724142
2,571,3,2108.365824,7882.747305114611
2,572,3,2108.365824,7910.090623979512
2,573,4,2811.154432,7890.173655659774
2,574,3,2108.365824,7902.938582782793
2,575,4,2811.154432,7835.005800003386
2,576,3,2108.365824,7873.27295587847
2,577,4,2811.154432,7834.606426076183
2,578,3,2108.365824,8012.824264030224
2,579,3,2108.365824,7847.805630717441
2,580,4,2811.154432,7835.7481731627995
2,581,3,2108.365824,7872.726263222627
2,582,3,2108.365824,7826.902731732184
2,583,3,2108.365824,8031.5489424606085
2,584,4,2811.154432,7881.759333488615
2,585,3,2108.365824,7907.462841953482
2,586,4,2811.154432,7908.867868800664
2,587,3,2108.365824,7946.502412924696
2,588,4,2811.154432,7960.331301885957
2,589,3,2108.365824,7867.810079269158
2,590,4,2811.154432,7905.627936586802
2,591,3,2108.365824,8080.377248503123
2,592,3,2108.365824,8045.061633755729
2,593,3,2108.365824,7826.534637017171
2,594,3,2108.365824,7967.142884321631
2,595,4,2811.154432,7999.168286486762
2,596,3,2108.365824,7819.569039854746
2,597,4,2811.154432,7961.446189798313
2,598,3,2108.365824,7901.818206304669
2,599,3,2108.365824,7861.876274878069
2,600,4,2811.154432,7936.60250689113
2,601,3,2108.365824,8052.136300621344
2,602,4,2811.154432,8043.62403193746
2,603,3,2108.365824,7963.895565549988
2,604,4,2811.154432,7976.184780809328
2,605,2,1405.577216,7886.709357624462
2,606,4,2811.154432,7921.803939436289
2,607,3,2108.365824,7904.4878635594
2,608,4,2811.154432,7872.461894805143
2,609,3,2108.365824,7909.723294596846
2,610,3,2108.365824,7880.570084961378
2,611,4,2811.154432,7927.953508101924
2,612,3,2108.365824,7855.192227377491
2,613,4,2811.154432,7866.552146206591
2,614,3,2108.365824,7832.785893281928
2,615,4,2811.154432,7947.72276972056
2,616,3,2108.365824,7853.430225747299
2,617,3,2108.365824,7831.088459865293
2,618,3,2108.365824,7869.049083883358
2,619,4,2811.154432,7884.912563112533
2,620,3,2108.365824,7850.624632062142
2,621,3,2108.365824,7879.540755960835
2,622,4,2811.154432,7951.005749496491
2,623,3,2108.365824,7829.959791848777
2,624,4,2811.154432,7928.4204219661315
2,625,3,2108.365824,7838.178629079899
2,626,4,2811.154432,8018.806452997221
2,627,3,2108.365824,7864.883925482692
2,628,3,2108.365824,7888.1621868360635
2,629,3,2108.365824,7837.575060256463
2,630,4,2811.154432,7909.6514900512875
2,631,3,2108.365824,7884.168661341927
2,632,3,2108.365824,7824.1463043388985
2,633,4,2811.154432,7886.780681937574
2,634,3,2108.365824,7846.1591323991815
2,635,4,2811.154432,7921.8333716021925
2,636,3,2108.365824,7878.4556261379485
2,637,4,2811.154432,7842.861680834614
2,638,3,2108.365824,7844.085986002083
2,639,3,2108.365824,7811.366471315439
2,640,3,2108.365824,7839.284013941154
2,641,4,2811.154432,7897.713220210394
2,642,3,2108.365824,8019.956698271276
2,643,3,2108.365824,7912.426667050051
2,644,4,2811.154432,7862.439556207666
2,645,3,2108.365824,7949.5213590027315
2,646,4,2811.154432,7836.673253314701
2,647,3,2108.365824,7850.248733581854
2,648,4,2811.154432,7881.020627254672
2,649,3,2108.365824,8005.736299224889
2,650,3,2108.365824,7846.368661050161
2,651,3,2108.365824,8149.2633028381615
2,652,3,2108.365824,7816.621323203225
2,653,4,2811.154432,7890.33830591245
2,654,3,2108.365824,7873.459651328988
2,655,4,2811.154432,7979.484383837042
2,656,3,2108.365824,7848.8134616143
2,657,3,2108.365824,7830.504684193181
2,658,4,2811.154432,7916.301291020007
2,659,3,2108.365824,7919.531869944713
2,660,4,2811.154432,7865.017541234751
2,661,3,2108.365824,7954.154846167422
2,662,4,2811.154432,7885.624539107552
2,663,2,1405.577216,7840.353301336234
2,664,4,2811.154432,7872.413922563086
2,665,3,2108.365824,7826.717529839047
2,666,4,2811.154432,7842.454141516488
2,667,3,2108.365824,7904.799616289273
2,668,4,2811.154432,7849.547980078636
2,669,3,2108.365824,7878.916401259005
2,670,3,2108.365824,7858.164774657074
2,671,4,2811.154432,7949.750078492407
2,672,3,2108.365824,7937.193544722504
2,673,4,2811.154432,8018.509325010128
2,674,3,2108.365824,7924.821550268179
2,675,3,2108.365824,7942.045867792452
2,676,3,2108.365824,7827.194619240425
2,677,4,2811.154432,7909.257731716503
2,678,3,2108.365824,7911.457763955016
2,679,3,2108.365824,7858.348777017931
2,680,4,2811.154432,7933.733361919628
2,681,3,2108.365824,7849.025579023942
2,682,4,2811.154432,7886.28943584828
2,683,3,2108.365824,7972.570474440025
2,684,4,2811.154432,7879.935939877058
2,685,3,2108.365824,8033.661790198792
2,686,3,2108.365824,7925.634033610044
2,687,3,2108.365824,7879.609356328135
2,688,3,2108.365824,7865.2487788724875
2,689,4,2811.154432,7944.8064729580165
2,690,3,2108.365824,7850.557308569386
2,691,4,2811.154432,7879.510156889452
2,692,3,2108.365824,7906.733738150554
2,693,4,2811.154432,7898.570669259348
2,694,3,2108.365824,7967.02761432942
2,695,4,2811.154432,7896.0583313311745
2,696,3,2108.365824,7921.813740183177
2,697,3,2108.365824,7869.420240933389
2,698,3,2108.365824,7870.41234067137
2,699,3,2108.365824,7824.219091180312
2,700,4,2811.154432,7901.293041471688
2,701,3,2108.365824,7829.625551017976
2,702,4,2811.154432,7830.52734523452
2,703,3,2108.365824,7961.22629711026
2,704,4,2811.154432,7819.25675393266
2,705,3,2108.365824,7901.1162090193275
2,706,3,2108.365824,7908.723756355481
2,707,4,2811.154432,7837.51151520818
2,708,3,2108.365824,7928.76275634576
2,709,3,2108.365824,7824.795470744069
2,710,3,2108.365824,7858.342764000904
2,711,4,2811.154432,7855.342464865077
2,712,3,2108.365824,7838.711726669887
2,713,4,2811.154432,7867.511681122012
2,714,3,2108.365824,7880.254760575866
2,715,3,2108.365824,7875.084658960876
2,716,4,2811.154432,7924.2609075444025
2,717,3,2108.365824,7847.640788097208
2,718,4,2811.154432,7910.198419055672
2,719,3,2108.365824,7891.555407101005
2,720,4,2811.154432,7838.4322250759715
2,721,2,1405.577216,7951.494818695113
2,722,4,2811.154432,7896.470455312947
2,723,3,2108.365824,7929.248943465963
2,724,3,2108.365824,8007.2436570184245
2,725,4,2811.154432,7852.585247423656
2,726,3,2108.365824,7899.438584843884
2,727,4,2811.154432,7876.148245325528
2,728,3,2108.365824,7898.785544855066
2,729,3,2108.365824,7993.738758530595
2,730,4,2811.154432,7871.94515192212
2,731,3,2108.365824,7835.804138691342
2,732,4,2811.154432,7885.5892898070015
2,733,2,1405.577216,7839.114612380856
2,734,4,2811.154432,7938.79231094701
2,735,3,2108.365824,7821.436277634512
2,736,4,2811.154432,7858.283636514633
2,737,3,2108.365824,7941.023428357737
2,738,3,2108.365824,7854.511129656872
2,739,4,2811.154432,7881.902773974597
2,740,3,2108.365824,7827.062456112751
2,741,4,2811.154432,7946.8260227566825
2,742,3,2108.365824,7840.221717063025
2,743,4,2811.154432,7894.566974001369
2,744,2,1405.577216,7849.0161740237345
2,745,4,2811.154432,7886.55637961351
2,746,3,2108.365824,7886.044988843879
2,747,4,2811.154432,7846.450111603291
2,748,3,2108.365824,7833.649803877151
2,749,4,2811.154432,7830.725282823814
2,750,3,2108.365824,7822.98817340742
2,751,3,2108.365824,7940.703944821657
2,752,4,2811.154432,7872.463200828162
2,753,3,2108.365824,7994.446552138329
2,754,4,2811.154432,7952.768975477118
2,755,3,2108.365824,7955.677007643804
2,756,3,2108.365824,7961.456489226221
2,757,3,2108.365824,7966.32651918273
2,758,4,2811.154432,7879.157398765279
2,759,3,2108.365824,7865.999507415453
2,760,4,2811.154432,7862.2034541661205
2,761,3,2108.365824,7903.701288355983
2,762,4,2811.154432,7916.811775669299
2,763,3,2108.365824,7902.630679554103
2,764,4,2811.154432,7837.47558828688
2,765,3,2108.365824,7955.571733164448
2,766,3,2108.365824,7886.4890776216225
2,767,3,2108.365824,8079.561339583379
2,768,3,2108.365824,7891.50266970526
2,769,4,2811.154432,7851.1602333614155
2,770,3,2108.365824,7939.277709731575
2,771,4,2811.154432,7906.801275473566
2,772,3,2108.365824,7887.991545383516
2,773,4,2811.154432,7921.198094808045
2,774,3,2108.365824,7895.330632820798
2,775,3,2108.365824,7898.590829938381
2,776,4,2811.154432,7936.8353586347
2,777,3,2108.365824,7856.402018912205
2,778,4,2811.154432,7849.906344704387
2,779,2,1405.577216,7891.264520267507
2,780,4,2811.154432,7935.122653439232
2,781,3,2108.365824,7931.044068672768
2,782,4,2811.154432,7831.601821337036
2,783,3,2108.365824,7817.302009106194
2,784,4,2811.154432,7835.522591113039
2,785,3,2108.365824,7902.030401748355
2,786,4,2811.154432,7839.626404494883
2,787,3,2108.365824,7932.978097556118
2,788,3,2108.365824,7918.617093174849
2,789,4,2811.154432,7955.522407176903
2,790,3,2108.365824,8005.952817928287
2,791,3,2108.365824,7920.693721737138
2,792,3,2108.365824,7828.893369638926
2,793,4,2811.154432,7973.402873791751
2,794,3,2108.365824,7901.530470096448
2,795,4,2811.154432,7882.891870389327
2,796,3,2108.365824,7907.052088575999
2,797,4,2811.154432,7840.518922421095
2,798,3,2108.365824,7966.064408414789
2,799,4,2811.154432,7828.106285610432
2,800,3,2108.365824,7888.275911300635
2,801,4,2811.154432,7905.5405193416245
2,802,2,1405.577216,7937.46645290286
2,803,3,2108.365824,7879.442912457605
2,804,4,2811.154432,7883.815800880938
2,805,3,2108.365824,7998.215899159658
2,806,4,2811.154432,7945.336910787981
2,807,3,2108.365824,7825.0219906730645
2,808,3,2108.365824,7864.969345045557
2,809,4,2811.154432,7889.818206367192
2,810,3,2108.365824,7828.82962317195
2,811,4,2811.154432,7850.572353606448
2,812,3,2108.365824,7816.650854430915
2,813,4,2811.154432,7895.654677638518
2,814,2,1405.577216,7903.237135674921
2,815,4,2811.154432,7929.351725089924
2,816,3,2108.365824,7927.784119921521
2,817,4,2811.154432,7982.774246812547
2,818,3,2108.365824,7821.94548377868
2,819,4,2811.154432,7866.19660108098
2,820,3,2108.365824,7823.318399278614
2,821,4,2811.154432,7846.27285394371
2,822,3,2108.365824,7919.706908940862
2,823,3,2108.365824,7932.990461625203
2,824,4,2811.154432,7828.114364993041
2,825,2,1405.577216,7946.613816995789
2,826,4,2811.154432,7983.799904450313
2,827,3,2108.365824,7989.8283378628
2,828,4,2811.154432,7916.499341839575
2,829,3,2108.365824,7910.108914807813
2,830,4,2811.154432,7844.420281848487
2,831,3,2108.365824,7913.158218270687
2,832,4,2811.154432,7887.065343363727
2,833,3,2108.365824,7837.636459464827
2,834,3,2108.365824,7848.752870359607
2,835,4,2811.154432,7897.832869359148
2,836,3,2108.365824,7851.498041956627
2,837,3,2108.365824,7827.838359742341
2,838,3,2108.365824,7828.57312194265
2,839,4,2811.154432,7914.679125109674
2,840,3,2108.365824,7886.87972059293
2,841,4,2811.154432,7929.587066860255
2,842,3,2108.365824,7900.248188713199
2,843,3,2108.365824,7858.217930806852
2,844,4,2811.154432,7896.020331912376
2,845,3,2108.365824,7847.665524362516
2,846,4,2811.154432,7853.020910939409
2,847,3,2108.365824,7877.32719756099
2,848,3,2108.365824,7930.139607679458
2,849,3,2108.365824,7836.466089363344
2,850,4,2811.154432,7894.825855897971
2,851,3,2108.365824,7840.548232333339
2,852,4,2811.154432,8021.598982360056
2,853,3,2108.365824,7869.427781850422
2,854,4,2811.154432,7863.199621459776
2,855,3,2108.365824,7906.853347386977
2,856,4,2811.154432,7834.433877318257
2,857,3,2108.365824,7927.872933514255
3,38,8,1275.068416,10107.365062783203
3,39,5,771.751936,10387.520403730314
3,40,7,1040.187392,10179.247400973632
3,41,8,1275.068416,10361.170982831894
3,42,5,771.751936,10332.049578826225
3,43,6,973.078528,10250.462193279496
3,44,6,838.8608,10412.121313623082
3,45,8,1275.068416,10125.231778553942
3,46,5,771.751936,10141.327819543661
3,47,7,1040.187392,10368.311691779583
3,48,8,1275.068416,10210.081024971423
3,49,5,771.751936,10219.395080638396
3,50,7,1040.187392,10366.101193500866
3,51,7,1107.296256,10191.948360507333
3,52,6,939.524096,10276.663672854738
3,53,5,771.751936,10312.368645184242
3,54,7,1040.187392,10156.927630046785
3,55,8,1275.068416,10078.607875266185
3,56,3,4469.030912,10326.993642468782
3,102,13,681.5744,11050.36521100336
3,103,23,1473.24928,11320.95941170607
3,104,25,1667.23584,11372.977216353938
3,105,21,1546.6496,11357.442897386098
3,106,25,1488.97792,11390.884353432553
3,107,19,1620.04992,11187.837728829129
3,108,15,1053.81888,11309.48437771829
3,109,6,492.83072,10846.633155561047
3,110,6,492.83072,11024.163186891905
3,111,18,1111.49056,11370.901141567767
3,112,25,1617.42848,11697.922052164573
3,113,24,1525.67808,11433.532437890646
