name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
triton_red_fused__to_copy_add_addmm_empty_like_expand_native_layer_norm_view_11,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 5120), (21600, 5120), (5120,), (1, 21600, 5120), (), ())","('float', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar')","((110592000, 1, 21600), (5120, 1), (1,), (110592000, 5120, 1), (), ())","('', '', '', '', '21600', '5120')",2464,996.4519645393668,954.857421875,200.7354602655863,940.1416015625,2692.4091796875,2455257.640625,79428,"[{'name': 'triton_red_fused__to_copy_add_addmm_empty_like_expand_native_layer_norm_view_11', 'stream': 7, 'count': 2464, 'total_duration_us': np.float64(2455257.643), 'mean_duration_us': np.float64(996.4519655032468), 'median_duration_us': np.float64(954.857), 'std_dev_duration_us': np.float64(200.6947237089102), 'min_duration_us': np.float64(940.142), 'max_duration_us': np.float64(2692.409)}]","[{'name': 'triton_red_fused__to_copy_add_addmm_empty_like_expand_native_lay...', 'stream': 7, 'mean_duration_us': np.float64(996.45)}]",0.6009500330913089,90.88106027052174
triton_red_fused__to_copy_native_layer_norm_1,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 5120), (5120,), (5120,), (1, 21600, 5120), (), ())","('float', 'c10::BFloat16', 'c10::BFloat16', 'float', 'Scalar', 'Scalar')","((110592000, 1, 21600), (1,), (1,), (110592000, 5120, 1), (), ())","('', '', '', '', '21600', '5120')",2527,836.8132168672091,805.546875,170.86010894015902,797.0048828125,2234.0693359375,2114626.9990234375,57403,"[{'name': 'triton_red_fused__to_copy_native_layer_norm_1', 'stream': 7, 'count': 2527, 'total_duration_us': np.float64(2114627.01), 'mean_duration_us': np.float64(836.8132212109219), 'median_duration_us': np.float64(805.547), 'std_dev_duration_us': np.float64(170.82629865460004), 'min_duration_us': np.float64(797.005), 'max_duration_us': np.float64(2234.069)}]","[{'name': 'triton_red_fused__to_copy_native_layer_norm_1', 'stream': 7, 'mean_duration_us': np.float64(836.81)}]",0.5175771145204234,91.39863738504216
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 192, 6, 362, 642), (192, 192, 3, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((267729408, 1394424, 232404, 642, 1), (5184, 27, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",138,12498.967341768568,12516.9287109375,444.96563996898226,11060.16796875,13439.501953125,1724857.4931640625,551560,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(185520.195), 'mean_duration_us': np.float64(1344.3492391304349), 'median_duration_us': np.float64(1344.261), 'std_dev_duration_us': np.float64(8.901906009514855), 'min_duration_us': np.float64(1321.748), 'max_duration_us': np.float64(1362.1)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(1103.7659999999998), 'mean_duration_us': np.float64(7.998304347826086), 'median_duration_us': np.float64(8.0), 'std_dev_duration_us': np.float64(0.2899588578685927), 'min_duration_us': np.float64(7.392), 'max_duration_us': np.float64(10.272)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params> >(xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params>, bool)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(788.557), 'mean_duration_us': np.float64(5.71418115942029), 'median_duration_us': np.float64(5.664), 'std_dev_duration_us': np.float64(0.40306395787490873), 'min_duration_us': np.float64(4.832), 'max_duration_us': np.float64(6.368)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_on_kernel__5x_cudnn', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(1427132.565), 'mean_duration_us': np.float64(10341.540326086955), 'median_duration_us': np.float64(10361.023000000001), 'std_dev_duration_us': np.float64(434.134045352357), 'min_duration_us': np.float64(8929.672), 'max_duration_us': np.float64(11263.34)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(110312.421), 'mean_duration_us': np.float64(799.3653695652174), 'median_duration_us': np.float64(799.4205), 'std_dev_duration_us': np.float64(2.1213601224729963), 'min_duration_us': np.float64(794.317), 'max_duration_us': np.float64(806.093)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1344.35)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(8.0)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspac...', 'stream': 7, 'mean_duration_us': np.float64(5.71)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(10341.54)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(799.37)}]",0.4221769440582517,91.82081432910041
triton_poi_fused_all_to_all_single_clone_permute_view_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 40, 128), (110592000,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((110592000, 5120, 128, 1), (1,), ())","('', '', '110592000')",6480,250.763242519049,244.5146484375,14.146596811289871,241.0283203125,350.1484375,1624945.8115234375,55093,"[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_0', 'stream': 7, 'count': 6480, 'total_duration_us': np.float64(1624945.77), 'mean_duration_us': np.float64(250.76323611111113), 'median_duration_us': np.float64(244.515), 'std_dev_duration_us': np.float64(14.145499565280483), 'min_duration_us': np.float64(241.028), 'max_duration_us': np.float64(350.148)}]","[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_0', 'stream': 7, 'mean_duration_us': np.float64(250.76)}]",0.39772251312820156,92.21853684222862
sgl_kernel::rmsnorm,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((21600, 5120), (21600, 5120), (5120,), (), ())","('c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar')","((5120, 1), (5120, 1), (1,), (), ())","('', '', '', '9.9999999999999995e-07', 'True')",6480,242.92397295163002,242.33984375,2.6779543702985706,238.69140625,257.66796875,1574147.3447265625,50375,"[{'name': 'void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)', 'stream': 7, 'count': 6480, 'total_duration_us': np.float64(1574147.3339999998), 'mean_duration_us': np.float64(242.92397129629626), 'median_duration_us': np.float64(242.34), 'std_dev_duration_us': np.float64(2.677747606061611), 'min_duration_us': np.float64(238.691), 'max_duration_us': np.float64(257.668)}]","[{'name': 'void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfl...', 'stream': 7, 'mean_duration_us': np.float64(242.92)}]",0.38528905612659786,92.60382589835521
triton_poi_fused_addmm_gelu_view_12,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 13824), (13824,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((298598400, 13824, 1), (1,), ())","('', '', '298598400')",2350,647.8665845246011,646.15283203125,7.476410885008271,641.0009765625,697.958984375,1522486.4736328125,82775,"[{'name': 'triton_poi_fused_addmm_gelu_view_12', 'stream': 7, 'count': 2350, 'total_duration_us': np.float64(1522486.4749999999), 'mean_duration_us': np.float64(647.8665851063829), 'median_duration_us': np.float64(646.1525), 'std_dev_duration_us': np.float64(7.4748219188487415), 'min_duration_us': np.float64(641.001), 'max_duration_us': np.float64(697.959)}]","[{'name': 'triton_poi_fused_addmm_gelu_view_12', 'stream': 7, 'mean_duration_us': np.float64(647.87)}]",0.37264451663728704,92.9764704149925
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((41943040,), (41943040,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'True')",144,10360.686835394965,10785.23779296875,1674.6591421207038,3266.8154296875,12038.3212890625,1491938.904296875,7432,"[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'count': 144, 'total_duration_us': np.float64(1491938.9109999998), 'mean_duration_us': np.float64(10360.686881944443), 'median_duration_us': np.float64(10785.2375), 'std_dev_duration_us': np.float64(1668.83420818194), 'min_duration_us': np.float64(3266.815), 'max_duration_us': np.float64(12038.321)}]","[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'mean_duration_us': np.float64(10360.69)}]",0.36516767897286273,93.34163809396537
triton_poi_fused__to_copy_add_addmm_mul_view_13,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 5120), (21600, 5120), (5120,), (21600, 5120), (5120,), (1, 1, 5120), (1, 21600, 5120), (), ())","('float', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar', 'Scalar')","((110592000, 1, 21600), (5120, 1), (1,), (5120, 1), (1,), (30720, 5120, 1), (110592000, 1, 21600), (), ())","('', '', '', '', '', '', '', '21600', '5120')",2483,596.1425954301752,593.3193359375,7.868868784922089,591.8173828125,627.4619140625,1480222.064453125,85910,"[{'name': 'triton_poi_fused__to_copy_add_addmm_mul_view_13', 'stream': 7, 'count': 2483, 'total_duration_us': np.float64(1480222.0729999999), 'mean_duration_us': np.float64(596.1425988723317), 'median_duration_us': np.float64(593.319), 'std_dev_duration_us': np.float64(7.8672841976240315), 'min_duration_us': np.float64(591.817), 'max_duration_us': np.float64(627.462)}]","[{'name': 'triton_poi_fused__to_copy_add_addmm_mul_view_13', 'stream': 7, 'mean_duration_us': np.float64(596.14)}]",0.36229985965511696,93.70393795362048
triton_red_fused__to_copy_add_mul_native_layer_norm_split_1,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 5120), (1, 6, 5120), (1, 21600, 5120), (), ())","('c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar', 'Scalar')","((110592000, 1, 21600), (30720, 5120, 1), (110592000, 5120, 1), (), ())","('', '', '', '21600', '5120')",2830,495.1746142060512,459.7509765625,191.52489413636246,452.390625,2059.955078125,1401344.158203125,45533,"[{'name': 'triton_red_fused__to_copy_add_mul_native_layer_norm_split_1', 'stream': 7, 'count': 2830, 'total_duration_us': np.float64(1401344.203), 'mean_duration_us': np.float64(495.17463003533567), 'median_duration_us': np.float64(459.751), 'std_dev_duration_us': np.float64(191.49104724465025), 'min_duration_us': np.float64(452.391), 'max_duration_us': np.float64(2059.955)}]","[{'name': 'triton_red_fused__to_copy_add_mul_native_layer_norm_split_1', 'stream': 7, 'mean_duration_us': np.float64(495.17)}]",0.34299366563832767,94.04693161925881
quant_per_block_int8_kernel_0,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 86400, 10, 128), (1, 86400, 10, 128), (1, 10, 675, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('c10::BFloat16', 'signed char', 'float', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((110592000, 1280, 128, 1), (110592000, 1280, 128, 1), (6750, 675, 1, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('', '', '', '86400', '110592000', '128', '1280', '110592000', '128', '1280', '6750', '675', '0.1275174307460247', '675', '10', '1')",4320,275.3672837999132,279.4111328125,62.10113325398214,201.1552734375,641.8017578125,1189586.666015625,55117,"[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'count': 4320, 'total_duration_us': np.float64(1189586.6860000002), 'mean_duration_us': np.float64(275.36728842592595), 'median_duration_us': np.float64(279.411), 'std_dev_duration_us': np.float64(62.09394610955745), 'min_duration_us': np.float64(201.155), 'max_duration_us': np.float64(641.802)}]","[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'mean_duration_us': np.float64(275.37)}]",0.2911638006857367,94.33809541994455
triton_poi_fused_copy__0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), ())","('float', 'float', 'Scalar')","((110592000, 5120, 1), (110592000, 5120, 1), ())","('', '', '110592000')",2307,477.492794941347,475.52734375,11.534726249485379,473.703125,561.7646484375,1101575.8779296875,64202,"[{'name': 'triton_poi_fused_copy__0', 'stream': 7, 'count': 2307, 'total_duration_us': np.float64(1101575.8930000002), 'mean_duration_us': np.float64(477.49280147377556), 'median_duration_us': np.float64(475.527), 'std_dev_duration_us': np.float64(11.532220678389093), 'min_duration_us': np.float64(473.703), 'max_duration_us': np.float64(561.765)}]","[{'name': 'triton_poi_fused_copy__0', 'stream': 7, 'mean_duration_us': np.float64(477.49)}]",0.269622238147651,94.6077176580922
Torch-Compiled Region: 8/0,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),,,,,2160,505.6142012984664,505.3671875,2.658520937734425,498.27734375,517.48046875,1092126.6748046875,53715,"[{'name': 'void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheKernel<true, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1092126.679), 'mean_duration_us': np.float64(505.6142032407407), 'median_duration_us': np.float64(505.36749999999995), 'std_dev_duration_us': np.float64(2.657890806755923), 'min_duration_us': np.float64(498.277), 'max_duration_us': np.float64(517.48)}]","[{'name': 'void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheKernel<true,...', 'stream': 7, 'mean_duration_us': np.float64(505.61)}]",0.2673094466765247,94.87502710476872
triton_poi_fused_add_mul_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), (1, 1, 5120), (1, 21600, 5120), (), ())","('c10::BFloat16', 'c10::BFloat16', 'float', 'float', 'Scalar', 'Scalar')","((110592000, 1, 21600), (110592000, 5120, 1), (30720, 5120, 1), (110592000, 1, 21600), (), ())","('', '', '', '', '5120', '21600')",2160,479.6904106987847,479.71875,1.151307988269969,476.453125,483.462890625,1036131.287109375,57400,"[{'name': 'triton_poi_fused_add_mul_0', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1036131.28), 'mean_duration_us': np.float64(479.6904074074074), 'median_duration_us': np.float64(479.719), 'std_dev_duration_us': np.float64(1.151045323922089), 'min_duration_us': np.float64(476.453), 'max_duration_us': np.float64(483.463)}]","[{'name': 'triton_poi_fused_add_mul_0', 'stream': 7, 'mean_duration_us': np.float64(479.69)}]",0.25360398883304847,95.12863109360177
triton_poi_fused__to_copy_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), ())","('float', 'c10::BFloat16', 'Scalar')","((110592000, 5120, 1), (110592000, 5120, 1), ())","('', '', '110592000')",2160,352.558240198206,352.4853515625,0.7849520865444184,350.7255859375,356.708984375,761525.798828125,67488,"[{'name': 'triton_poi_fused__to_copy_0', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(761525.812), 'mean_duration_us': np.float64(352.5582462962963), 'median_duration_us': np.float64(352.485), 'std_dev_duration_us': np.float64(0.7847726206933989), 'min_duration_us': np.float64(350.726), 'max_duration_us': np.float64(356.709)}]","[{'name': 'triton_poi_fused__to_copy_0', 'stream': 7, 'mean_duration_us': np.float64(352.56)}]",0.18639141833162265,95.31502251193339
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 384, 4, 182, 322), (384, 384, 3, 3, 3), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((90015744, 234416, 58604, 322, 1), (10368, 27, 9, 3, 1), (), (), (), (), (), (), ())","('', '', '[0, 0, 0]', '[1, 1, 1]', '[1, 1, 1]', '1', 'False', 'False', 'True')",115,6293.050823709239,6292.0322265625,190.93988189273585,5797.0498046875,6780.4541015625,723700.8447265625,551244,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(51451.579), 'mean_duration_us': np.float64(447.40503478260865), 'median_duration_us': np.float64(447.495), 'std_dev_duration_us': np.float64(2.743649901390275), 'min_duration_us': np.float64(440.198), 'max_duration_us': np.float64(455.623)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(2448.1630000000005), 'mean_duration_us': np.float64(21.288373913043483), 'median_duration_us': np.float64(20.864), 'std_dev_duration_us': np.float64(0.9513697809942437), 'min_duration_us': np.float64(19.776), 'max_duration_us': np.float64(24.256)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(166.917), 'mean_duration_us': np.float64(1.4514521739130435), 'median_duration_us': np.float64(1.664), 'std_dev_duration_us': np.float64(0.4563614936977667), 'min_duration_us': np.float64(0.768), 'max_duration_us': np.float64(2.56)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(647641.012), 'mean_duration_us': np.float64(5631.660973913044), 'median_duration_us': np.float64(5629.462), 'std_dev_duration_us': np.float64(187.67719820045596), 'min_duration_us': np.float64(5135.759), 'max_duration_us': np.float64(6110.269)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(21993.168999999998), 'mean_duration_us': np.float64(191.24494782608693), 'median_duration_us': np.float64(191.171), 'std_dev_duration_us': np.float64(0.7529501726510682), 'min_duration_us': np.float64(189.763), 'max_duration_us': np.float64(193.891)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(447.41)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(21.29)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.45)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(5631.66)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(191.24)}]",0.17713336449527456,95.49215587642867
triton_poi_fused__unsafe_view_clone_permute_view_10,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((110592000,), (1, 21600, 40, 128), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((1,), (110592000, 5120, 128, 1), ())","('', '', '110592000')",2768,242.28060966006592,238.05078125,12.162630485389672,235.1376953125,287.5546875,670632.7275390625,76389,"[{'name': 'triton_poi_fused__unsafe_view_clone_permute_view_10', 'stream': 7, 'count': 2768, 'total_duration_us': np.float64(670632.7420000001), 'mean_duration_us': np.float64(242.2806148843931), 'median_duration_us': np.float64(238.051), 'std_dev_duration_us': np.float64(12.160430080048313), 'min_duration_us': np.float64(235.138), 'max_duration_us': np.float64(287.555)}]","[{'name': 'triton_poi_fused__unsafe_view_clone_permute_view_10', 'stream': 7, 'mean_duration_us': np.float64(242.28)}]",0.1641443867797614,95.65630026320844
fuse_scale_shift_kernel_blc_opt_3,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), (1, 21600, 5120), (1, 21600, 5120), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ())","('c10::BFloat16', 'float', 'float', 'c10::BFloat16', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((110592000, 5120, 1), (30720, 0, 1), (30720, 0, 1), (110592000, 5120, 1), (), (), (), (), (), (), (), (), (), (), (), (), (), (), ())","('', '', '', '', '1', '21600', '5120', '110592000', '5120', '1', '30720', '0', '1', '30720', '0', '1', '169', '40', '1')",2160,288.44021764684607,288.4208984375,0.4478076693289958,287.0771484375,289.923828125,623030.8701171875,82765,"[{'name': 'fuse_scale_shift_kernel_blc_opt', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(623030.87), 'mean_duration_us': np.float64(288.4402175925926), 'median_duration_us': np.float64(288.421), 'std_dev_duration_us': np.float64(0.44769077339095276), 'min_duration_us': np.float64(287.077), 'max_duration_us': np.float64(289.924)}]","[{'name': 'fuse_scale_shift_kernel_blc_opt', 'stream': 7, 'mean_duration_us': np.float64(288.44)}]",0.1524933334159272,95.80879359662437
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((50331648,), (50331648,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'True')",48,12671.146911621094,13275.7880859375,2036.9244945101314,5016.87890625,14420.9677734375,608215.0517578125,437,"[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(608215.051), 'mean_duration_us': np.float64(12671.146895833333), 'median_duration_us': np.float64(13275.788), 'std_dev_duration_us': np.float64(2015.594836000759), 'min_duration_us': np.float64(5016.879), 'max_duration_us': np.float64(14420.968)}]","[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'mean_duration_us': np.float64(12671.15)}]",0.1488670066361947,95.95766060326056
aten::fill_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((13107200,), ())","('int', 'Scalar')","((1,), ())","('', '0')",21996,27.412182053342086,27.6796875,0.9465310921115508,21.6318359375,29.248046875,602958.3564453125,29991,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)', 'stream': 7, 'count': 21996, 'total_duration_us': np.float64(602958.396), 'mean_duration_us': np.float64(27.41218385160938), 'median_duration_us': np.float64(27.68), 'std_dev_duration_us': np.float64(0.9465103864903639), 'min_duration_us': np.float64(21.632), 'max_duration_us': np.float64(29.248)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 7, 'mean_duration_us': np.float64(27.41)}]",0.1475803753801797,96.10524097864074
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1050148864,), (1050148864,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'True')",2,300556.0390625,300556.0390625,3184.205415777924,298304.4658203125,302807.6123046875,601112.078125,412,"[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(601112.078), 'mean_duration_us': np.float64(300556.039), 'median_duration_us': np.float64(300556.039), 'std_dev_duration_us': np.float64(2251.573000000004), 'min_duration_us': np.float64(298304.466), 'max_duration_us': np.float64(302807.612)}]","[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'mean_duration_us': np.float64(300556.04)}]",0.14712847941646115,96.2523694580572
triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((110592000,), (1, 1, 10, 128), (1, 86400, 10, 128), ())","('c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar')","((1,), (1280, 1280, 128, 1), (110592000, 1280, 128, 1), ())","('', '', '', '110592000')",2160,254.90752405237268,247.4599609375,18.32953895873551,240.833984375,474.6318359375,550600.251953125,55122,"[{'name': 'triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(550600.2390000001), 'mean_duration_us': np.float64(254.90751805555558), 'median_duration_us': np.float64(247.46), 'std_dev_duration_us': np.float64(18.325289485249407), 'min_duration_us': np.float64(240.834), 'max_duration_us': np.float64(474.632)}]","[{'name': 'triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4', 'stream': 7, 'mean_duration_us': np.float64(254.91)}]",0.13476518071117186,96.38713463876837
triton_poi_fused_all_to_all_single_clone_empty_like_permute_view_1,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((21600, 5120), (110592000,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((5120, 1), (1,), ())","('', '', '110592000')",2160,244.221251989294,244.1640625,0.9138213149291312,241.603515625,247.9072265625,527517.904296875,67493,"[{'name': 'triton_poi_fused_all_to_all_single_clone_empty_like_permute_view_1', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(527517.898), 'mean_duration_us': np.float64(244.2212490740741), 'median_duration_us': np.float64(244.164), 'std_dev_duration_us': np.float64(0.9136077715214163), 'min_duration_us': np.float64(241.604), 'max_duration_us': np.float64(247.907)}]","[{'name': 'triton_poi_fused_all_to_all_single_clone_empty_like_permute_view...', 'stream': 7, 'mean_duration_us': np.float64(244.22)}]",0.12911553427149414,96.51625017303986
