name,param: shape_in1,param: shape_in2,param: dtype_in1_in2_out,param: stride_input1,param: stride_input2,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::mul,"(1, 192, 4, 360, 640)",(),"('float', 'double', None)","(176947200, 921600, 230400, 640, 1)",(),,0.1769472,1350.0000076293945,0.12499999929357458,1.8385304261432112,1.8414836414119022,0.02919818096456918,1.5297614528492445,1.8473295541740902,0.2298163019691168,0.23018545387561695,0.0036497725999448147,0.1912201805254932,0.23091619296676075,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(88570.841), 'mean_duration_us': np.float64(770.1812260869565), 'median_duration_us': np.float64(768.716), 'std_dev_duration_us': np.float64(14.586769665968367), 'min_duration_us': np.float64(766.283), 'max_duration_us': np.float64(925.358)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(770.18)}]","[[1, 192, 4, 360, 640], []]","['float', 'double']","[[176947200, 921600, 230400, 640, 1], []]","['', '']",770.1812160326087,768.7158203125,14.650642087354727,766.283203125,925.3583984375,88570.83984375,115,882063
aten::add,"(1, 96, 4, 720, 1280)","(1, 96, 4, 720, 1280)","('float', 'float', None)","(353894400, 3686400, 921600, 1280, 1)","(353894400, 921600, 88473600, 1280, 1)",,0.3538944,4050.0,0.08333333333333333,1.7655019524780702,1.7665019535838993,0.00512869108392395,1.7550083205870888,1.775412436386885,0.14712516270650586,0.14720849613199163,0.00042739092366032703,0.1462506933822574,0.14795103636557377,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(55324.57299999999), 'mean_duration_us': np.float64(2405.4162173913037), 'median_duration_us': np.float64(2404.035), 'std_dev_duration_us': np.float64(6.842607048019796), 'min_duration_us': np.float64(2391.97), 'max_duration_us': np.float64(2419.779)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(2405.42)}]","[[1, 96, 4, 720, 1280], [1, 96, 4, 720, 1280], []]","['float', 'float', 'Scalar']","[[353894400, 3686400, 921600, 1280, 1], [353894400, 921600, 88473600, 1280, 1], []]","['', '', '1']",2405.416270380435,2404.03515625,6.996369809080151,2391.9697265625,2419.779296875,55324.57421875,23,882444
aten::add,"(1, 192, 4, 360, 640)","(1, 192, 4, 360, 640)","('float', 'float', None)","(176947200, 921600, 230400, 640, 1)","(176947200, 921600, 230400, 640, 1)",,0.1769472,2025.0,0.08333333333333333,1.8774785474945193,1.8778349023414829,0.0026948795367582267,1.8710311699241287,1.8828718165073741,0.15645654562454328,0.15648624186179025,0.00022457329472985675,0.15591926416034407,0.15690598470894784,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 46, 'total_duration_us': np.float64(52024.592000000004), 'mean_duration_us': np.float64(1130.969391304348), 'median_duration_us': np.float64(1130.7525), 'std_dev_duration_us': np.float64(1.6064603877206902), 'min_duration_us': np.float64(1127.728), 'max_duration_us': np.float64(1134.864)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(1130.97)}]","[[1, 192, 4, 360, 640], [1, 192, 4, 360, 640], []]","['float', 'float', 'Scalar']","[[176947200, 921600, 230400, 640, 1], [176947200, 921600, 230400, 640, 1], []]","['', '', '1']",1130.9693444293478,1130.75244140625,1.6242668842807242,1127.7275390625,1134.8642578125,52024.58984375,46,882213
aten::div,"(1, 96, 4, 720, 1280)","(1, 96, 4, 720, 1280)","('float', 'float', None)","(353894400, 921600, 88473600, 1280, 1)","(3686400, 0, 921600, 1280, 1)",,0.3538944,4050.0,0.08333333333333333,2.2879019650370025,2.28862935372791,0.042577308172583435,2.220654487518613,2.374120082044406,0.19065849708641688,0.19071911281065917,0.0035481090143819503,0.18505454062655113,0.19784334017036717,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(42706.021), 'mean_duration_us': np.float64(1856.7835217391305), 'median_duration_us': np.float64(1855.579), 'std_dev_duration_us': np.float64(33.77289957021697), 'min_duration_us': np.float64(1788.761), 'max_duration_us': np.float64(1912.379)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1856.78)}]","[[1, 96, 4, 720, 1280], [1, 96, 4, 720, 1280]]","['float', 'float']","[[353894400, 921600, 88473600, 1280, 1], [3686400, 0, 921600, 1280, 1]]","['', '']",1856.7835852581522,1855.5791015625,34.53192332059916,1788.7607421875,1912.37890625,42706.0224609375,23,882347
aten::add_,"(4, 96, 720, 1280)","(1, 96, 1, 1)","('float', 'float', None)","(88473600, 921600, 1280, 1)","(96, 1, 1, 1)",,0.3538944,2700.0003662109375,0.12499998304579223,1.5992039739438557,1.5989936009530743,0.024122107453521054,1.5616811461415354,1.650787622561061,0.1999004696297455,0.19987417300946456,0.003015263022718914,0.1952101167906253,0.2063484248323363,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(40726.95300000001), 'mean_duration_us': np.float64(1770.737086956522), 'median_duration_us': np.float64(1770.586), 'std_dev_duration_us': np.float64(26.033441217876142), 'min_duration_us': np.float64(1715.033), 'max_duration_us': np.float64(1812.89)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1770.74)}]","[[4, 96, 720, 1280], [1, 96, 1, 1], []]","['float', 'float', 'Scalar']","[[88473600, 921600, 1280, 1], [96, 1, 1, 1], []]","['', '', '1']",1770.737007472826,1770.5859375,26.618497951574128,1715.033203125,1812.8896484375,40726.951171875,23,882338
aten::mul,"(1, 96, 4, 720, 1280)","(96, 1, 1, 1)","('float', 'float', None)","(353894400, 921600, 88473600, 1280, 1)","(1, 1, 1, 1)",,0.3538944,2700.0003662109375,0.12499998304579223,1.6026686738652938,1.6011934889784485,0.019875968124629967,1.5661051170841986,1.642269524277702,0.20033355706118403,0.20014915897533897,0.0024844956785974493,0.19576311308345332,0.20528366269133402,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(40636.070999999996), 'mean_duration_us': np.float64(1766.7856956521737), 'median_duration_us': np.float64(1768.153), 'std_dev_duration_us': np.float64(21.422522334408757), 'min_duration_us': np.float64(1723.929), 'max_duration_us': np.float64(1807.769)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1766.79)}]","[[1, 96, 4, 720, 1280], [96, 1, 1, 1]]","['float', 'float']","[[353894400, 921600, 88473600, 1280, 1], [1, 1, 1, 1]]","['', '']",1766.7856233016305,1768.1533203125,21.90399281152784,1723.9287109375,1807.7685546875,40636.0693359375,23,882349
aten::add,"(1, 96, 4, 720, 1280)",(),"('float', 'double', None)","(353894400, 921600, 88473600, 1280, 1)",(),,0.3538944,2700.0000076293945,0.12499999964678729,1.8413859745664438,1.841523406647797,0.0018915025116214347,1.8380429899072896,1.8455561381768921,0.23017324617040452,0.23019042518052515,0.00023643781328457867,0.22975537308919106,0.23069451662023763,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(35362.84), 'mean_duration_us': np.float64(1537.5147826086954), 'median_duration_us': np.float64(1537.398), 'std_dev_duration_us': np.float64(1.5448259492935041), 'min_duration_us': np.float64(1534.039), 'max_duration_us': np.float64(1540.31)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(1537.51)}]","[[1, 96, 4, 720, 1280], [], []]","['float', 'double', 'Scalar']","[[353894400, 921600, 88473600, 1280, 1], [], []]","['', '', '1']",1537.5147333559783,1537.3984375,1.5794792761289527,1534.0390625,1540.3095703125,35362.8388671875,23,882350
aten::mul,"(1, 96, 4, 720, 1280)",(),"('float', 'double', None)","(353894400, 921600, 88473600, 1280, 1)",(),,0.3538944,2700.0000076293945,0.12499999964678729,1.8438777317324575,1.8431355543368733,0.002187310931823114,1.8412941653511101,1.849608931011207,0.2304847158152761,0.23039194364109025,0.0002734138657053071,0.23016177001852028,0.23120111572309548,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(35315.065), 'mean_duration_us': np.float64(1535.4376086956522), 'median_duration_us': np.float64(1536.054), 'std_dev_duration_us': np.float64(1.7793863314204936), 'min_duration_us': np.float64(1530.678), 'max_duration_us': np.float64(1537.59)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(1535.44)}]","[[1, 96, 4, 720, 1280], []]","['float', 'double']","[[353894400, 921600, 88473600, 1280, 1], []]","['', '']",1535.4375,1536.0537109375,1.8194728884098683,1530.677734375,1537.58984375,35315.0625,23,882348
aten::add_,"(1, 384, 2, 180, 320)","(1, 384, 1, 1, 1)","('float', 'float', None)","(44236800, 115200, 57600, 320, 1)","(384, 1, 1, 1, 1)",,0.0442368,337.50146484375,0.12499945746763252,1.637931108803019,1.63789615717753,0.017973755626700498,1.6025358235744136,1.691772157137722,0.2047404999697352,0.2047361310355114,0.002246709701993371,0.20031610851924736,0.2114706018010616,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 161, 'total_duration_us': np.float64(34790.266), 'mean_duration_us': np.float64(216.0886086956522), 'median_duration_us': np.float64(216.067), 'std_dev_duration_us': np.float64(2.361773405106266), 'min_duration_us': np.float64(209.187), 'max_duration_us': np.float64(220.835)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(216.09)}]","[[1, 384, 2, 180, 320], [1, 384, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[44236800, 115200, 57600, 320, 1], [384, 1, 1, 1, 1], []]","['', '', '1']",216.08860636645963,216.0673828125,2.369146742993538,209.1865234375,220.8349609375,34790.265625,161,881639
aten::add,"(1, 192, 4, 360, 640)","(1, 192, 4, 360, 640)","('float', 'float', None)","(176947200, 921600, 230400, 640, 1)","(176947200, 230400, 44236800, 640, 1)",,0.1769472,2025.0,0.08333333333333333,1.7343136545401847,1.7292357463702646,0.01676271748776931,1.7097194748947313,1.7797452200895958,0.14452613787834875,0.14410297886418874,0.0013968931239807714,0.14247662290789428,0.148312101674133,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(28162.005), 'mean_duration_us': np.float64(1224.435), 'median_duration_us': np.float64(1227.922), 'std_dev_duration_us': np.float64(11.46847957399456), 'min_duration_us': np.float64(1193.073), 'max_duration_us': np.float64(1241.938)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1224.44)}]","[[1, 192, 4, 360, 640], [1, 192, 4, 360, 640], []]","['float', 'float', 'Scalar']","[[176947200, 921600, 230400, 640, 1], [176947200, 230400, 44236800, 640, 1], []]","['', '', '1']",1224.4350373641305,1227.921875,11.726277762676458,1193.0732421875,1241.9384765625,28162.005859375,23,882109
aten::mul,"(1, 384, 2, 180, 320)","(384, 1, 1, 1)","('float', 'float', None)","(44236800, 115200, 57600, 320, 1)","(1, 1, 1, 1)",,0.0442368,337.50146484375,0.12499945746763252,1.593210075821392,1.592150777487808,0.014313320854205043,1.558268819800567,1.6347486160800078,0.19915039510963972,0.19901798339264531,0.0017891573413357977,0.19478275706379888,0.20434269010596406,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(25546.709), 'mean_duration_us': np.float64(222.1452956521739), 'median_duration_us': np.float64(222.275), 'std_dev_duration_us': np.float64(1.9837892330803302), 'min_duration_us': np.float64(216.483), 'max_duration_us': np.float64(227.108)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(222.15)}]","[[1, 384, 2, 180, 320], [384, 1, 1, 1]]","['float', 'float']","[[44236800, 115200, 57600, 320, 1], [1, 1, 1, 1]]","['', '']",222.1453464673913,222.275390625,1.992438015741632,216.4833984375,227.1083984375,25546.71484375,115,881697
aten::div,"(1, 384, 2, 180, 320)","(1, 384, 2, 180, 320)","('float', 'float', None)","(44236800, 115200, 57600, 320, 1)","(115200, 0, 57600, 320, 1)",,0.0442368,506.25,0.08333333333333333,2.4562456189700326,2.454293343928626,0.03468556538006528,2.3861610247315697,2.530665082542668,0.20468713491416943,0.20452444532738553,0.002890463781672092,0.19884675206096417,0.21088875687855568,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(24858.596999999994), 'mean_duration_us': np.float64(216.16171304347822), 'median_duration_us': np.float64(216.291), 'std_dev_duration_us': np.float64(3.0337867333981987), 'min_duration_us': np.float64(209.764), 'max_duration_us': np.float64(222.467)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(216.16)}]","[[1, 384, 2, 180, 320], [1, 384, 2, 180, 320]]","['float', 'float']","[[44236800, 115200, 57600, 320, 1], [115200, 0, 57600, 320, 1]]","['', '']",216.1617527173913,216.291015625,3.047036579168112,209.763671875,222.466796875,24858.6015625,115,881695
aten::add,"(1, 384, 2, 180, 320)",(),"('float', 'double', None)","(44236800, 115200, 57600, 320, 1)",(),,0.0442368,337.50000762939453,0.12499999717429838,1.8159887234687784,1.8147522349241323,0.01089628022758807,1.7979245471152367,1.8465530050394647,0.22699858530215505,0.22684402423756825,0.0013620349976588737,0.22474056330900632,0.2308191204121253,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(22411.652000000002), 'mean_duration_us': np.float64(194.88393043478263), 'median_duration_us': np.float64(195.01), 'std_dev_duration_us': np.float64(1.1601837090042855), 'min_duration_us': np.float64(191.651), 'max_duration_us': np.float64(196.835)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(194.88)}]","[[1, 384, 2, 180, 320], [], []]","['float', 'double', 'Scalar']","[[44236800, 115200, 57600, 320, 1], [], []]","['', '', '1']",194.8839164402174,195.009765625,1.165293414910327,191.6513671875,196.8349609375,22411.650390625,115,881698
aten::mul,"(1, 384, 2, 180, 320)",(),"('float', 'double', None)","(44236800, 115200, 57600, 320, 1)",(),,0.0442368,337.50000762939453,0.12499999717429838,1.8194863460522874,1.8174280015246043,0.011823177798079579,1.7973360138474892,1.848408468034317,0.22743578811521045,0.22717849505506632,0.0014778971913511755,0.22466699665220088,0.23105105328123884,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(22368.706), 'mean_duration_us': np.float64(194.51048695652173), 'median_duration_us': np.float64(194.723), 'std_dev_duration_us': np.float64(1.2545662847667103), 'min_duration_us': np.float64(191.459), 'max_duration_us': np.float64(196.899)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(194.51)}]","[[1, 384, 2, 180, 320], []]","['float', 'double']","[[44236800, 115200, 57600, 320, 1], []]","['', '']",194.51048743206522,194.72265625,1.2600628889079752,191.458984375,196.8994140625,22368.7060546875,115,881696
aten::div,"(1, 192, 4, 360, 640)","(1, 192, 4, 360, 640)","('float', 'float', None)","(176947200, 230400, 44236800, 640, 1)","(921600, 0, 230400, 640, 1)",,0.1769472,2025.0,0.08333333333333333,2.3202569115070064,2.3076542240486337,0.039815163373373534,2.2590975708485197,2.417804991893677,0.1933547426255839,0.19230451867071952,0.0033179302811144596,0.18825813090404334,0.2014837493244731,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(21054.159), 'mean_duration_us': np.float64(915.3982173913043), 'median_duration_us': np.float64(920.141), 'std_dev_duration_us': np.float64(15.222973445354173), 'min_duration_us': np.float64(878.221), 'max_duration_us': np.float64(939.918)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(915.4)}]","[[1, 192, 4, 360, 640], [1, 192, 4, 360, 640]]","['float', 'float']","[[176947200, 230400, 44236800, 640, 1], [921600, 0, 230400, 640, 1]]","['', '']",915.3982252038044,920.140625,15.56517712164508,878.220703125,939.91796875,21054.1591796875,23,882012
aten::mul,"(1, 192, 4, 360, 640)","(192, 1, 1, 1)","('float', 'float', None)","(176947200, 230400, 44236800, 640, 1)","(1, 1, 1, 1)",,0.1769472,1350.000732421875,0.12499993218319652,1.598475898985619,1.5961665292056564,0.016983440946828746,1.5727300381499416,1.637708588573172,0.19980937896967643,0.19952070790379522,0.0021229289665909063,0.19659114811121878,0.20471346250748498,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(20370.532), 'mean_duration_us': np.float64(885.675304347826), 'median_duration_us': np.float64(886.861), 'std_dev_duration_us': np.float64(9.164271357618562), 'min_duration_us': np.float64(864.365), 'max_duration_us': np.float64(900.077)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(885.68)}]","[[1, 192, 4, 360, 640], [192, 1, 1, 1]]","['float', 'float']","[[176947200, 230400, 44236800, 640, 1], [1, 1, 1, 1]]","['', '']",885.6752717391304,886.861328125,9.37021140996942,864.365234375,900.0771484375,20370.53125,23,882014
aten::add_,"(4, 192, 360, 640)","(1, 192, 1, 1)","('float', 'float', None)","(44236800, 230400, 640, 1)","(192, 1, 1, 1)",,0.1769472,1350.000732421875,0.12499993218319652,1.6017673928175058,1.5962842977670446,0.019159775005762755,1.5737938288573117,1.6478963492163823,0.20022081547544374,0.19953542896598206,0.002394970576365652,0.19672412187749716,0.20598693189698492,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(20329.251000000004), 'mean_duration_us': np.float64(883.8804782608697), 'median_duration_us': np.float64(886.796), 'std_dev_duration_us': np.float64(10.269889228772952), 'min_duration_us': np.float64(859.021), 'max_duration_us': np.float64(899.469)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(883.88)}]","[[4, 192, 360, 640], [1, 192, 1, 1], []]","['float', 'float', 'Scalar']","[[44236800, 230400, 640, 1], [192, 1, 1, 1], []]","['', '', '1']",883.8803923233696,886.7958984375,10.500595867991727,859.021484375,899.46875,20329.2490234375,23,882003
