name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,ex_UID,operation_count,total_duration_us,mean_duration_us,std_duration_us,GFLOPS,Data Moved (MB),FLOPS/Byte,Compute Spec,TB/s_mean,TB/s_std,TFLOPS/s_mean,TFLOPS/s_std,Kernel Time (µs)_mean,Kernel Time (µs)_std,Kernel Time (µs)_sum,duration_us_median,duration_us_min,duration_us_max,TB/s_median,TB/s_min,TB/s_max,TFLOPS/s_median,TFLOPS/s_min,TFLOPS/s_max,Kernel Time (µs)_median,Kernel Time (µs)_min,Kernel Time (µs)_max,kernel_details_summary,trunc_kernel_details,perf_params,has_perf_model,Percentage (%),Cumulative Percentage (%)
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((192, 1, 1, 1), (192, 1, 1, 1), ())","('float', 'float', 'Scalar')","((1, 1, 1, 1), (1, 1, 1, 1), ())","('', '', 'True')",923381,11,65.062,5.914727272727273,0.3169255719909931,1.92e-07,0.00146484375,0.125,vector_fp32,0.0008667956329286078,5.723285919267586e-05,0.00010834945411607598,7.154107399084482e-06,1.7802734375,0.13741868822697823,19.5830078125,5.909,5.168,6.334,0.0008728435072142065,0.0007059533213644525,0.0009060276497695854,0.00010910543840177581,8.824416517055656e-05,0.00011325345622119817,1.759765625,1.6953125,2.17578125,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 11, 'total_duration_us': np.float64(19.583000000000002), 'mean_duration_us': np.float64(1.7802727272727275), 'median_duration_us': np.float64(1.76), 'std_dev_duration_us': np.float64(0.13112942316594975), 'min_duration_us': np.float64(1.695), 'max_duration_us': np.float64(2.176)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(1.78)}]","{'op_shape': (192, 1, 1, 1), 'dtype_in_out': ('float', 'float'), 'stride_input': (1, 1, 1, 1), 'stride_output': (1, 1, 1, 1)}",True,3.499190975988468e-06,99.99991865379971
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((96, 192, 3, 3), (96, 192, 3, 3), ())","('float', 'float', 'Scalar')","((1728, 9, 3, 1), (1728, 9, 3, 1), ())","('', '', 'False')",879201,1,225.771,225.771,,0.000165888,1.265625,0.125,vector_fp32,0.07301496324951645,,0.009126870406189555,,18.17578125,,18.17578125,225.771,225.771,225.771,0.07301496324951645,0.07301496324951645,0.07301496324951645,0.009126870406189555,0.009126870406189555,0.009126870406189555,18.17578125,18.17578125,18.17578125,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(18.176), 'mean_duration_us': np.float64(18.176), 'median_duration_us': np.float64(18.176), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(18.176), 'max_duration_us': np.float64(18.176)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(18.18)}]","{'op_shape': (96, 192, 3, 3), 'dtype_in_out': ('float', 'float'), 'stride_input': (1728, 9, 3, 1), 'stride_output': (1728, 9, 3, 1)}",True,3.247740609639325e-06,99.99992190154032
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((384, 192, 1, 1, 1), (384, 192, 1, 1, 1), ())","('float', 'float', 'Scalar')","((192, 1, 1, 1, 1), (192, 1, 1, 1, 1), ())","('', '', 'True')",923507,2,20.486,10.243,5.670996385116112,7.3728e-05,0.5625,0.125,vector_fp32,0.06690644539368669,0.0005188247159294818,0.008363305674210836,6.485308949118523e-05,8.81591796875,0.06836286263424629,17.6318359375,10.243,6.233,14.253,0.06690644539368669,0.06653958091880577,0.06727330986856761,0.008363305674210836,0.008317447614850721,0.008409163733570951,8.81591796875,8.767578125,8.8642578125,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(17.632), 'mean_duration_us': np.float64(8.816), 'median_duration_us': np.float64(8.816), 'std_dev_duration_us': np.float64(0.04800000000000004), 'min_duration_us': np.float64(8.768), 'max_duration_us': np.float64(8.864)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(8.82)}]","{'op_shape': (384, 192, 1, 1, 1), 'dtype_in_out': ('float', 'float'), 'stride_input': (192, 1, 1, 1, 1), 'stride_output': (192, 1, 1, 1, 1)}",True,3.15054570744885e-06,99.99992505208603
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((384, 192, 1, 1, 1), (384, 192, 1, 1, 1), ())","('float', 'float', 'Scalar')","((192, 1, 1, 1, 1), (192, 1, 1, 1, 1), ())","('', '', 'False')",878415,2,114.115,57.0575,0.5847773080412735,7.3728e-05,0.5625,0.125,vector_fp32,0.06751017469250509,5.335818736284163e-06,0.008438771836563136,6.669773420355203e-07,8.73681640625,0.0006905339660024879,17.4736328125,57.0575,56.644,57.471,0.06751017469250509,0.06750640169889348,0.0675139476861167,0.008438771836563136,0.008438300212361685,0.008439243460764587,8.73681640625,8.736328125,8.7373046875,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(17.473), 'mean_duration_us': np.float64(8.7365), 'median_duration_us': np.float64(8.7365), 'std_dev_duration_us': np.float64(0.0004999999999997229), 'min_duration_us': np.float64(8.736), 'max_duration_us': np.float64(8.737)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(8.74)}]","{'op_shape': (384, 192, 1, 1, 1), 'dtype_in_out': ('float', 'float'), 'stride_input': (192, 1, 1, 1, 1), 'stride_output': (192, 1, 1, 1, 1)}",True,3.122277172161854e-06,99.9999281743632
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((), (1, 16, 6, 90, 160))","('float', 'float')","((), (5529600, 345600, 14400, 160, 1))","('', '')",101305,2,362.25800000000004,181.12900000000002,228.22578469577007,0.0013824,10.546878814697266,0.1249999547887895,vector_fp32,1.4471347001893968,0.4597708241847033,0.18089177209696305,0.0574713322362924,8.04833984375,2.5570472761072125,16.0966796875,181.12900000000002,19.749,342.509,1.4471347001893968,1.1220276326166652,1.7722417677621283,0.18089177209696305,0.14025340334885567,0.22153014084507044,8.04833984375,6.240234375,9.8564453125,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(16.096), 'mean_duration_us': np.float64(8.048), 'median_duration_us': np.float64(8.048), 'std_dev_duration_us': np.float64(1.8079999999999998), 'min_duration_us': np.float64(6.24), 'max_duration_us': np.float64(9.856)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(8.05)}]","{'shape_in1': (), 'shape_in2': (1, 16, 6, 90, 160), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (), 'stride_input2': (5529600, 345600, 14400, 160, 1), 'stride_output': None}",True,2.876236216886148e-06,99.99993105059943
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((96, 192, 3, 3), (96, 192, 3, 3), ())","('float', 'float', 'Scalar')","((1728, 9, 3, 1), (1728, 9, 3, 1), ())","('', '', 'True')",924293,1,6.777,6.777,,0.000165888,1.265625,0.125,vector_fp32,0.08344311040157192,,0.010430388800196488,,15.904296875,,15.904296875,6.777,6.777,6.777,0.08344311040157192,0.08344311040157192,0.08344311040157192,0.010430388800196488,0.010430388800196488,0.010430388800196488,15.904296875,15.904296875,15.904296875,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(15.904), 'mean_duration_us': np.float64(15.904), 'median_duration_us': np.float64(15.904), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(15.904), 'max_duration_us': np.float64(15.904)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(15.9)}]","{'op_shape': (96, 192, 3, 3), 'dtype_in_out': ('float', 'float'), 'stride_input': (1728, 9, 3, 1), 'stride_output': (1728, 9, 3, 1)}",True,2.8418602820001097e-06,99.99993389245971
aten::clamp_min,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 1, 1, 360, 640), ())","('float', 'Scalar')","((230400, 230400, 230400, 640, 1), ())","('', '9.9999999999999998e-13')",880211,6,1159.778,193.29633333333334,448.40633448320807,0.0002304,1.7578125,0.125,vector_fp32,0.7025647794898894,0.012170911523141942,0.08782059743623617,0.0015213639403927428,2.6241861979166665,0.04543867412101341,15.7451171875,9.7725,8.629,1108.595,0.7024327502791217,0.6855927351979659,0.7201208698969859,0.08780409378489021,0.08569909189974574,0.09001510873712323,2.6240234375,2.5595703125,2.6884765625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(15.745000000000003), 'mean_duration_us': np.float64(2.624166666666667), 'median_duration_us': np.float64(2.624), 'std_dev_duration_us': np.float64(0.04118420678960435), 'min_duration_us': np.float64(2.56), 'max_duration_us': np.float64(2.688)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(2.62)}]","{'op_shape': (1, 1, 1, 360, 640), 'dtype_in_out': ('float', None), 'stride_input': (230400, 230400, 230400, 640, 1), 'stride_output': None}",True,2.8134172495817124e-06,99.99993670587696
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((384, 16, 3, 3, 3), (384, 16, 3, 3, 3), ())","('float', 'float', 'Scalar')","((432, 27, 9, 3, 1), (432, 27, 9, 3, 1), ())","('', '', 'False')",878703,1,225.754,225.754,,0.000165888,1.265625,0.125,vector_fp32,0.08639802250619874,,0.01079975281327484,,15.3603515625,,15.3603515625,225.754,225.754,225.754,0.08639802250619874,0.08639802250619874,0.08639802250619874,0.01079975281327484,0.01079975281327484,0.01079975281327484,15.3603515625,15.3603515625,15.3603515625,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(15.36), 'mean_duration_us': np.float64(15.36), 'median_duration_us': np.float64(15.36), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(15.36), 'max_duration_us': np.float64(15.36)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(15.36)}]","{'op_shape': (384, 16, 3, 3, 3), 'dtype_in_out': ('float', 'float'), 'stride_input': (432, 27, 9, 3, 1), 'stride_output': (432, 27, 9, 3, 1)}",True,2.7446653798096352e-06,99.99993945054234
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((384, 16, 3, 3, 3), (384, 16, 3, 3, 3), ())","('float', 'float', 'Scalar')","((432, 27, 9, 3, 1), (432, 27, 9, 3, 1), ())","('', '', 'True')",923795,1,12.127,12.127,,0.000165888,1.265625,0.125,vector_fp32,0.08657966972477064,,0.010822458715596329,,15.328125,,15.328125,12.127,12.127,12.127,0.08657966972477064,0.08657966972477064,0.08657966972477064,0.010822458715596329,0.010822458715596329,0.010822458715596329,15.328125,15.328125,15.328125,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(15.328), 'mean_duration_us': np.float64(15.328), 'median_duration_us': np.float64(15.328), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(15.328), 'max_duration_us': np.float64(15.328)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(15.33)}]","{'op_shape': (384, 16, 3, 3, 3), 'dtype_in_out': ('float', 'float'), 'stride_input': (432, 27, 9, 3, 1), 'stride_output': (432, 27, 9, 3, 1)}",True,2.738906974473395e-06,99.99994218944931
aten::gather,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((256384, 4096), (), (512, 4096), (), (512, 4096))","('float', 'Scalar', 'long int', 'Scalar', 'float')","((4096, 1), (), (1, 0), (), (4096, 1))","('', '0', '', 'False', '')",428,2,239200.35,119600.175,169094.87814465715,,,,,,,,,7.072265625,0.5427596972779555,14.14453125,119600.175,32.04,239168.31,,,,,,,7.072265625,6.6884765625,7.4560546875,"[{'name': 'void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(14.144), 'mean_duration_us': np.float64(7.072), 'median_duration_us': np.float64(7.072), 'std_dev_duration_us': np.float64(0.38400000000000034), 'min_duration_us': np.float64(6.688), 'max_duration_us': np.float64(7.456)}]","[{'name': 'void at::native::vectorized_gather_kernel<16, long>(char*, char*...', 'stream': 7, 'mean_duration_us': np.float64(7.07)}]",,False,2.527416451215129e-06,99.99994471686577
aten::any,reduce,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((27,),)","('bool',)","((1,),)","('',)",21732,4,82.065,20.51625,8.259173541180335,,,,,,,,,3.400390625,0.44230268256540944,13.6015625,19.851,13.364,28.999,,,,,,,3.4560546875,2.8173828125,3.8720703125,"[{'name': 'void at::native::reduce_kernel<512, 1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#12}::operator()() const::{lambda(bool, bool)#1}>, unsigned int, bool, 4, 4> >(at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#12}::operator()() const::{lambda(bool, bool)#1}>, unsigned int, bool, 4, 4>)', 'stream': 7, 'count': 4, 'total_duration_us': np.float64(13.600999999999999), 'mean_duration_us': np.float64(3.4002499999999998), 'median_duration_us': np.float64(3.456), 'std_dev_duration_us': np.float64(0.38320254109282725), 'min_duration_us': np.float64(2.817), 'max_duration_us': np.float64(3.872)}]","[{'name': 'void at::native::reduce_kernel<512, 1, at::native::ReduceOp<bool...', 'stream': 7, 'mean_duration_us': np.float64(3.4)}]",,False,2.430396046156056e-06,99.99994714726182
aten::sum,reduce,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 512), (), (), ())","('bool', 'ScalarList', 'Scalar', '')","((512, 1), (), (), ())","('', '[1]', 'False', '')",14789,2,955841.2239999999,477920.61199999996,670870.5737540519,,,,,,,,,6.5595703125,0.452990281697632,13.119140625,477920.61199999996,3543.48,952297.744,,,,,,,6.5595703125,6.2392578125,6.8798828125,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(6.08), 'mean_duration_us': np.float64(3.04), 'median_duration_us': np.float64(3.04), 'std_dev_duration_us': np.float64(0.09600000000000009), 'min_duration_us': np.float64(2.944), 'max_duration_us': np.float64(3.136)}, {'name': 'void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#1}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#1}>, unsigned int, long, 4, 4>)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(7.039), 'mean_duration_us': np.float64(3.5195), 'median_duration_us': np.float64(3.5195), 'std_dev_duration_us': np.float64(0.22450000000000014), 'min_duration_us': np.float64(3.295), 'max_duration_us': np.float64(3.744)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_...', 'stream': 7, 'mean_duration_us': np.float64(3.04)}, {'name': 'void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long...', 'stream': 7, 'mean_duration_us': np.float64(3.52)}]",,False,2.344194463243858e-06,99.99994949145628
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((192,), (192,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",878283,15,263.0,17.533333333333335,1.343190161341204,1.92e-07,0.00146484375,0.125,vector_fp32,0.0017853992594766715,0.00015557730949013738,0.00022317490743458394,1.9447163686267173e-05,0.868359375,0.09961498255399484,13.025390625,17.384,14.999,21.003,0.0017772474576271187,0.001263344578313253,0.0019204688644688646,0.00022215593220338984,0.00015791807228915662,0.00024005860805860807,0.8642578125,0.7998046875,1.2158203125,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 15, 'total_duration_us': np.float64(13.024000000000004), 'mean_duration_us': np.float64(0.868266666666667), 'median_duration_us': np.float64(0.864), 'std_dev_duration_us': np.float64(0.09626108017031365), 'min_duration_us': np.float64(0.8), 'max_duration_us': np.float64(1.216)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(0.87)}]","{'op_shape': (192,), 'dtype_in_out': ('float', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,2.327442738629342e-06,99.99995181889902
aten::clamp_min,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 1, 1, 180, 320), ())","('float', 'Scalar')","((57600, 57600, 57600, 320, 1), ())","('', '9.9999999999999998e-13')",879934,6,72.65299999999999,12.108833333333331,3.2316698108975586,5.76e-05,0.439453125,0.125,vector_fp32,0.2192886732999356,0.012230611712795048,0.02741108416249195,0.001528826464099381,2.1066080729166665,0.113451879621559,12.6396484375,11.597000000000001,9.146,17.423,0.21665806862720308,0.20869491375497567,0.24000976602238047,0.027082258578400385,0.02608686421937196,0.03000122075279756,2.1279296875,1.919921875,2.2080078125,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(12.64), 'mean_duration_us': np.float64(2.106666666666667), 'median_duration_us': np.float64(2.128), 'std_dev_duration_us': np.float64(0.10355460180772062), 'min_duration_us': np.float64(1.92), 'max_duration_us': np.float64(2.208)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(2.11)}]","{'op_shape': (1, 1, 1, 180, 320), 'dtype_in_out': ('float', None), 'stride_input': (57600, 57600, 57600, 320, 1), 'stride_output': None}",True,2.258516371725864e-06,99.9999540774154
aten::sub,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 16, 6, 90, 160), (), ())","('float', 'float', 'Scalar')","((1382400, 86400, 14400, 160, 1), (), ())","('', '', '1')",101311,2,191.952,95.976,115.25840533340725,,,,,,,,,6.09619140625,0.022787620878082098,12.1923828125,95.976,14.476,177.476,,,,,,,6.09619140625,6.080078125,6.1123046875,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(12.192), 'mean_duration_us': np.float64(6.096), 'median_duration_us': np.float64(6.096), 'std_dev_duration_us': np.float64(0.016000000000000014), 'min_duration_us': np.float64(6.08), 'max_duration_us': np.float64(6.112)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(6.1)}]",,False,2.1785966855441098e-06,99.99995625601208
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((192, 192, 3, 1, 1), (192, 192, 3, 1, 1), ())","('float', 'float', 'Scalar')","((576, 3, 1, 1, 1), (576, 3, 1, 1, 1), ())","('', '', 'True')",923459,1,12.836,12.836,,0.000110592,0.84375,0.125,vector_fp32,0.07372200048824153,,0.00921525006103019,,12.0009765625,,12.0009765625,12.836,12.836,12.836,0.07372200048824153,0.07372200048824153,0.07372200048824153,0.00921525006103019,0.00921525006103019,0.00921525006103019,12.0009765625,12.0009765625,12.0009765625,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(12.001), 'mean_duration_us': np.float64(12.001), 'median_duration_us': np.float64(12.001), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(12.001), 'max_duration_us': np.float64(12.001)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(12.0)}]","{'op_shape': (192, 192, 3, 1, 1), 'dtype_in_out': ('float', 'float'), 'stride_input': (576, 3, 1, 1, 1), 'stride_output': (576, 3, 1, 1, 1)}",True,2.1443952477894724e-06,99.99995840040734
aten::cat,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((512, 4096),), ())","('TensorList', 'Scalar')","(((4096, 1),), ())","('', '0')",14826,2,104.899,52.4495,22.11476458160928,,,,,,,,,5.77587890625,0.022787620878082098,11.5517578125,52.4495,36.812,68.087,,,,,,,5.77587890625,5.759765625,5.7919921875,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(11.552), 'mean_duration_us': np.float64(5.776), 'median_duration_us': np.float64(5.776), 'std_dev_duration_us': np.float64(0.016000000000000014), 'min_duration_us': np.float64(5.76), 'max_duration_us': np.float64(5.792)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(5.78)}]",,False,2.064126567344916e-06,99.9999604645339
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((192, 192, 3, 1, 1), (192, 192, 3, 1, 1), ())","('float', 'float', 'Scalar')","((576, 3, 1, 1, 1), (576, 3, 1, 1, 1), ())","('', '', 'False')",878367,1,69.711,69.711,,0.000110592,0.84375,0.125,vector_fp32,0.07787258586900464,,0.00973407323362558,,11.361328125,,11.361328125,69.711,69.711,69.711,0.07787258586900464,0.07787258586900464,0.07787258586900464,0.00973407323362558,0.00973407323362558,0.00973407323362558,11.361328125,11.361328125,11.361328125,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(11.361), 'mean_duration_us': np.float64(11.361), 'median_duration_us': np.float64(11.361), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(11.361), 'max_duration_us': np.float64(11.361)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(11.36)}]","{'op_shape': (192, 192, 3, 1, 1), 'dtype_in_out': ('float', 'float'), 'stride_input': (576, 3, 1, 1, 1), 'stride_output': (576, 3, 1, 1, 1)}",True,2.0300996267216797e-06,99.99996249463352
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((96,), (96,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",878181,13,210.002,16.154,2.0546526064844466,9.6e-08,0.000732421875,0.125,vector_fp32,0.0009049360923058775,2.76409420960316e-05,0.00011311701153823469,3.45511776200395e-06,0.8493840144230769,0.025019046668266605,11.0419921875,15.754,14.23,21.788,0.0008886237288135594,0.0008876207674943568,0.0009602344322344323,0.00011107796610169492,0.0001109525959367946,0.00012002930402930404,0.8642578125,0.7998046875,0.865234375,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 13, 'total_duration_us': np.float64(11.040000000000003), 'mean_duration_us': np.float64(0.8492307692307695), 'median_duration_us': np.float64(0.864), 'std_dev_duration_us': np.float64(0.023868723810278596), 'min_duration_us': np.float64(0.8), 'max_duration_us': np.float64(0.865)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(0.85)}]","{'op_shape': (96,), 'dtype_in_out': ('float', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,1.973039064753484e-06,99.99996446767258
aten::fill_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 1, 90, 160), ())","('float', 'Scalar')","((5529600, 14400, 14400, 160, 1), ())","('', '0')",881558,1,14.861,14.861,,,,,,,,,,10.81640625,,10.81640625,14.861,14.861,14.861,,,,,,,10.81640625,10.81640625,10.81640625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(10.816), 'mean_duration_us': np.float64(10.816), 'median_duration_us': np.float64(10.816), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(10.816), 'max_duration_us': np.float64(10.816)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 7, 'mean_duration_us': np.float64(10.82)}]",,False,1.932730227399804e-06,99.99996640040281
